Session_Name_,Trial_Index_,Trial_Recycled_,condition,text,question,expected_key,QUESTION_KEY_PRESSED,QUESTION_RT,QUESTION_ACCURACY,SENTENCE_RT,speechid,paragraphid,counterbalance,LAST_COUNTERBALANCE
P18,77,False,experiment,"Michel De Certeau skriver 'Handlingen at gå ... er fodgængerens tilegnelse af det topografiske system: det er en særlig udlevelse af rummet ... og det implicerer relationer mellem differentierede positioner'. Jeg synes at dette er en smart måde at sige, at det at gå er en måde at gøre verden til vores egen, og det at skrive er en anden – en ide der slår mig som uafviseligt sand' (The Lost Art of Walking, 2011, s. 33, min oversættelse).",NO QUESTION,,.,-1,-1,22182,17526,23,6,6
P18,78,False,experiment,"I går nu ud af gymnasiet. I skal gå ud og gøre verden til jeres helt egen. Skridt for skridt skal I bevæge jer fremad – ikke altid i lige linjer, men måske ad om- og vildveje. Jeres pejlemærker både helt konkret på bjergstien, skovvejen, grusvejen, sandstranden, landevejen, fortovet og gågaden og i overført forstand i uddannelsesverdenen, arbejdslivet og privatlivet skal være 'mod' og 'glæde'. Og husk altid at uanset, hvilken vej I vælger at gå, vil I hele tiden tilføje nye lag til det solide fundament af faglighed og almendannelse, som I har fået her på Gribskov Gymnasium. I har nu taget det sidste skridt i gymnasiet – til det vil jeg blot sige: Godt gået!",NO QUESTION,,.,-1,-1,29030,17526,24,6,6
P18,79,False,experiment,Og med disse ord dimitterer jeg jer som studenter fra Gribskov Gymnasium 2014.,NO QUESTION,,.,-1,-1,2691,17526,25,6,6
P18,81,False,experiment,"Jeg vil også gerne byde jer velkommen her til årets Erhvervs-Get-Together, hvor vi skal lytte, lære og tale sammen om det erhvervsliv, vi alle på den ene eller anden måde er en del af. Vi har to spændende foredragsholdere med os i dag. De vil tale om lederskab og om fremtidens arbejdsmarked. To emner, der må siges at være mere end relevante for os alle. Og jeg vil bruge anledningen til at komme ind på netop de emner nu, hvor jeg har ordet.",NO QUESTION,,.,-1,-1,20393,10440,0,6,6
P18,82,False,experiment,"Det blæser ofte en del i Frederikshavn. Sådan er det jo ved kysten. Og af og til rammes vi af modvind. Også i overført betydning. Vi har hørt det før. Gang på gang faktisk. Kommunen står over for en række udfordringer, vi må og skal håndtere. Det er ikke noget nyt. Og det er ikke noget, der kan slå os i jorden, hvis vi står sammen. Der er modvind, om man vil, lokalt.",NO QUESTION,,.,-1,-1,12488,10440,1,6,6
P18,83,False,experiment,"Der er udfordringer, når vi ser på kommunernes økonomi – også i Frederikshavn Kommune. Der er udfordringer, når vi ser på kommunens demografiske udvikling med færre unge og flere ældre. Der er udfordringer, når vi ser på arbejdsstyrken og særligt alle dem, der står uden for den.",NO QUESTION,,.,-1,-1,9965,10440,2,6,6
P18,84,False,experiment,"Kigger vi op og ud. Kigger vi længere frem og internationalt, så står vi, vores børn og vores børnebørn – som en del af verdenssamfundet – over for miljømæssige udfordringer af proportioner, der kan være svære helt at begribe. Havstigning, forurening, global opvarmning. Det trækker op til storm ude i horisonten. Et uvejr, som vi ikke kan gå udenom, men som vi må gå igennem. Sammen.",Spørgsmål:\nMener taleren at forurening er en af de store udfordringer som vi må gå i møde?,1.0,1,3470,1,16806,10440,3,6,6
P18,85,False,experiment,"Når et skib rammes af en brandstorm, så kommer det og dets mandskab kun uskadt ind til kysten, hvis kaptajnen bliver på broen og viser vejen gennem vandmasserne. At turde blive på broen, når bølgerne hamrer ned over dækket. Det er lederskab. Lederskab er at stå for det, man tror på, selvom der er modstand. At turde tage de svære beslutninger, som kan have alvorlige konsekvenser, når beslutningerne er nødvendige.",NO QUESTION,,.,-1,-1,16212,10440,4,6,6
P18,86,False,experiment,"Hvis vores virksomheder skal være konkurrencedygtige og forblive det, hvis vi skal gøre os forhåbninger om at tiltrække flere internationale medspillere på erhvervsfronten, så må og skal vi sikre os adgang til grøn energi. Virkeligheden kræver handling – både for vores egen og kommende generationers skyld. Derfor var det nødvendigt at kæmpe for vindmølle-testanlægget ud for vores kyst. Det projekt er det langt fra alle, som kan se fornuften i her og nu. Men de færreste kan benægte, at det er fornuftigt, hvis vi retter blikket ud og fremad.",NO QUESTION,,.,-1,-1,22919,10440,5,6,6
P18,87,False,experiment,"Hvis vi kigger fremad, så kan vi nok også godt få øje på fornuften i at satse på et destinationsselskab. Hvis vi vil bevare vores styrkeposition i turismeindustrien og forbedre den, så må vi alliere os med nabokommuner. Vi må sætte vores ambitionsniveau sammen med andre. Når der har været et økonomisk merforbrug i kommunens arbejdsmarkedscenter på mere end 30 millioner kroner, så skal der også tages svære beslutninger. Der skal tages afsked med værdsatte medarbejdere. Det er ikke nemt. Men det skal gøres. Lederskab er at turde gå forrest gennem udfordringerne. Lederskab er at vise vejen.",NO QUESTION,,.,-1,-1,25924,10440,6,6,6
P18,88,False,experiment,"Jeg håber, at I vil være med til at vise vejen. Jeg tror på, at I tør gå forrest, når det gælder de af vores medborgere, som står uden for arbejdsmarkedet. Nej, det er ikke alle, der vil. Og det er ikke alle, der kan. Men der er mange med uudnyttede evner i vores kommune, som drømmer om at få det, I har. Et job at stå op til. En værdig plads i samfundet med kollegaer. Det at drikke dagens første kop kaffe på arbejdspladsen og se frem mod de opgaver, den byder på. Opgaver, der giver mening.",NO QUESTION,,.,-1,-1,19366,10440,7,6,6
P18,89,False,experiment,"Under valgkampen sagde direktøren for TDC noget, der gjorde mig glad. Han sagde, at landets virksomheder skal tage et samfundsansvar – et socialt ansvar. Han sagde, at de, virksomhederne, er en del af samfundet og skal tage deres del af byrden. For et samfund er først og fremmest et fællesskab.",NO QUESTION,,.,-1,-1,10791,10440,8,6,6
P18,90,False,experiment,"Det gør mig glad og stolt, når Danish Crown i Sæby ansætter 97 flygtninge og indvandrere, uddanner dem og giver dem et eksistensgrundlag. Det gør mig glad, når man hos M.A.R.S. her i Frederikshavn forpligter sig til at tage imod langtidsledige, til at lære dem op og vise dem ind på arbejdsmarkedet. Det gør mig glad, når vores turisthus råber sine medlemmer op og opfordrer dem til at kontakte Frederiksavn Kommune, når de mangler hænder.",NO QUESTION,,.,-1,-1,18230,10440,9,6,6
P18,91,False,experiment,"Vi er her for at hjælpe jer. Og vi håber, I vil hjælpe os og de af vores borgere, der har brug for en kyndig hånd. Move North har i de to år, rekrutteringsindsatsen har eksisteret, skaffet 50 nye specialister til vores virksomheder. Tag fat i Move North, når I mangler ingeniører, maskinmestre og andre teknisk kyndige. Arbejdsmarkedscenteret kan hjælpe jer med at skaffe resten. Tag fat her, når I mangler råstyrken. Når I mangler dem, der kan løfte kabeltromlerne, groft sagt. ",NO QUESTION,,.,-1,-1,19757,10440,10,6,6
P18,92,False,experiment,"Støt op om kampen for at få alle med. Så styrker I hele kommunen, og så styrker I jeres virksomhed. Jeg tror på, at man bliver stærkere af at hjælpe dem, der er svagere. Så styrker vi også det billede, vi viser resten af landet, når vi inviterer pressen hertil for at fortælle om vores indsats. Vis vejen for dem, der ikke har fundet den selv. Så vil vi gå sammen med jer.",NO QUESTION,,.,-1,-1,11206,10440,11,6,6
P18,93,False,experiment,"Nok er der udfordringer. Nok har vi en kamp, vi skal vinde. Men vores historie viser, at vi har en evne til at overleve. Det ligger i vores DNA. Værfter og andre virksomheder lukker. Kriser rammer os. Men vi rejser os. Altid. Vi står igennem og vi bliver stærkere. Vi står gennem stormen. Vi lader den ikke blæse os omkuld. Og vi har også tænkt os at overleve nu. Vi har tænkt os at overleve sammen. Der er allerede kommet god vind i sejlene.",NO QUESTION,,.,-1,-1,15790,10440,12,6,6
P19,11,False,experiment,"Det er bålet, der om lidt fanger vore øjne, selv om aftenen er lys. Vi samles om bålet, som vore forfædre har gjort i årtusinder, siden isen forsvandt fra vore breddegrader. De tændte bål for at varme sig. De tændte bål for at holde de vilde dyr væk. De tændte bål for at advare mod fjender. Bålet varmer. Det fortærer. Det udsletter sig selv. Det ligner os mennesker. Der brænder en ild i os. Vi brænder hver især for noget, og vi brænder ud til sidst. ",NO QUESTION,,.,-1,-1,16356,7797,0,8,8
P19,12,False,experiment,"Hvis vi ikke brænder for noget, så kan vi lige så godt lægge os til at dø. Det er ilden i os, der er vores bestemmelse og giver livet mening. Det er kærlighedens ild. Og hadets ild, desværre. I pinsesalmerne skriver Grundtvig om Helligånden som 'tunger af ild og dog prædiken mild' og om, at 'Tungen gløder, hos hedninger såvel som jøder'. Og i fædrelandssalmen skriver han om ilden som symbol på ånden – i dette tilfælde Helligånden, som er billedet på det åndelige, på det, der adskiller mennesker fra dødt ler. Han bruger ilden som symbol på det, vi i dag kalder sammenhængskraften i et land, som han kaldte 'Kærlighed til fædrelandet'.",NO QUESTION,,.,-1,-1,27164,7797,1,8,8
P19,13,False,experiment,"Derfor hvad end verden siger og hvad verdensmagten vil,\nStår og falder jordens riger dog med kærlighedens ild,\nHvor den blusser, bor livsgrøden,\nHvor den slukkes, hersker døden.",NO QUESTION,,.,-1,-1,9317,7797,2,8,8
P19,14,False,experiment,"Både mennesker og lande står og falder med den ild. Ilden er de store følelser. Det er alt det, der ikke forandrer sig over tiden. Det er den, vi finder hos de store dramatikere, selv om deres værker er oldgamle. Shakespeare, Dostojevski, Ibsen, Kaj Munk. De vigtigste ting i tilværelsen forandrer sig ikke. Vi, der er samlet om bålet, har alle de væsentlige ting fælles med dem, der stod og sad om bålet i tidligere tider. Bålet blev også brugt til at bekæmpe ondskaben.",NO QUESTION,1.0,.,-1,-1,20780,7797,3,8,8
P19,15,False,experiment,"Derfor brændte man hekse på bålet – især på den tid, da Christian den Fjerde levede - i 1600-tallet. Han klagede over, at der blev brændt for få hekse. Han ville fordrive det onde. Alene i en enkelt lille by i Norge blev der brændt et stort antal hekse. Chr. IV mente, det måtte være heksenes skyld, når der var misvækst, kolde somre og isvintre. De var skyld i, at han tabte alle sine krige – og blev svigtet af sin elskede (Kirstine Munk).",Spørgsmål:\nGav Christian IV - ifølge taleren - hekse skylden for kolde somre?,1.0,1,8603,1,18529,7797,4,8,8
P19,16,False,experiment,"'Hver by har sin heks, og hvert sogn sine trolde.' Det har digteren Holger Drachmann ret i. Sådan er det fortsat. Men vi brænder dem ikke. For, som Suzanne Brøgger siger om sig selv: 'Tidligere brændte man heksene på bålet. Nu udgiver man deres bøger!' Det kan man da kalde en tilståelse! Men i stedet for bål har vi så fået medier. I mediernes flammehav fortæres både skyldige og uskyldige, hekse og godtfolk, der ikke passer på. I visse medier, og især i de sociale medier, kan løgne trives og spredes, fordi de ikke bliver imødegået.",NO QUESTION,,.,-1,-1,21748,7797,5,8,8
P19,17,False,experiment,"Det viser værdien af medier, der lever op til sandhedskrav. Det viser værdien af direkte personkontakt og autentiske oplevelser. Og det forklarer, hvorfor danskerne i stærkt stigende tal strømmer til festivaler, folkemøder, biblioteker, museer osv. De vil have autentiske oplevelser, møde det virkelige frem for mediernes tyggemad. ",NO QUESTION,,.,-1,-1,14527,7797,6,8,8
P19,18,False,experiment,"Ved I for resten, hvad forskellen er på Vorherre og en journalist? – Vorherre tror ikke, at han ikke er journalist! – Forstod I den! Nu sidder så Mette Frederiksen og forhandler og forhandler. Hun kommer til at sande, som USA's præsident Bill Clinton engang sagde: 'At være politisk leder er som at bestyre en kirkegård. Man har mange under sig, men ingen hører efter!'",NO QUESTION,,.,-1,-1,14668,7797,7,8,8
P19,19,False,experiment,"Men lad os her ved bålet glæde os over vores herlige land og den herlige, uforudsigelige sommer. 'Snart kolde farver i sky og vand – snart nøgne piger ved hver en strand.' 'Og stundom ud af din fulde glød / sprang lyn fra skyen i jordens skød.' 'Byger, som går og kommer. Det er den danske sommer.' Jeg stod engang ved et sankthansbål ved Øresund og snakkede med en svensker. Da vi havde sunget 'Danmark nu blunder den lyse nat', som er blevet kåret til Danmarks bedste sang, udbrød han pludselig til min overraskelse: 'Den er jo nationalistisk!' Og sandt nok, den nævner Danmark i hvert andet vers.",NO QUESTION,,.,-1,-1,27170,7797,8,8,8
P19,20,False,experiment,"Men hvad er der galt i det? Må man heller ikke elske sine forældre, søskende og kærester? Hvad har han mon tænkt sidste lørdag, da Dannebrog fyldte 800 år, og landet flød over med rød-hvide flag og uendelige kærlighedserklæringer? ",NO QUESTION,,.,-1,-1,11179,7797,9,8,8
P19,21,False,experiment,"– Vi kan jo ikke gøre for, at det danske flag er det smukkeste i verden! Det er jo så gammelt, at vi fik lov at vælge først, før de øvrige mere spraglede nordiske korsflag. Kærligheden til flaget og fædrelandet er jo ikke vendt mod nogle andre. Det er et korsflag. Korset står for tilgivelse og åbenhed over for andre.",NO QUESTION,,.,-1,-1,11837,7797,10,8,8
P19,22,False,experiment,"Vi har lov at være glade for vores land, når blot det ikke går ud over andre. Vi skal huske dem, der ofrede sig, for at vi kan være frie, og dem, der sled og slæbte, for at vi kunne komme så vidt, som vi er. Vi overlevede nederlagene til Sverige i 1600-tallet, til England i Napoleonskrigene, hvor vi mistede Norge, og til Preussen i 1864. Vi overlevede den kolde krig med Sovjet. Vi så Berlinmuren falde. Polen rev sig fri, og de baltiske lande genopstod. Vi vil også overleve, at England nu vender os og Europa ryggen. Og vi vil overleve, at USA måske engang ikke mere er garanten for vores sikkerhed. Men Putins aggression i Ukraine får det til at løbe koldt ned ad ryggen. ",NO QUESTION,,.,-1,-1,27402,7797,11,8,8
P19,23,False,experiment,"Nu må vi gentænke hele forsvarspolitikken, ikke mindst med tanke på Arktis, der ikke må være et tomrum, der frister Putin. Her er det oplagt med et nordisk samarbejde, som vi burde udvikle langt stærkere. Sammen er vi store. Vi har verdens største handelsflåde tilsammen, og vores samlede nationalprodukt kan måle sig med Ruslands. Lad os lægge småstatsmentaliteten bag os. Efter Sovjetunionens og Berlinmurens fald har vi meldt os ind i verden. Danske fly opererer uden for landets grænser. Med massiv opbakning i befolkningen. Vi er aktivistiske, med alt hvad det indebærer. For når man melder sig ind i verden, kan man også komme til skade.",NO QUESTION,,.,-1,-1,26890,7797,12,8,8
